detection_count,Nom vernaculaire,Nom scientifique,title,site,enddate,startdate,latitude,longitude,id
1,Sanglier,Sus scrofa,Sanglier,Trois chênes,2024-04-11 01:57:31,2024-04-11 01:56:05,44.7161111,-0.37916666666666665,4994cc98-2715-426f-bc3f-b3a4e10dfea0
1,Homme,Homo sapiens,Humain,Trois chênes,2024-04-02 13:07:04,2024-04-02 13:07:02,44.7161111,-0.37916666666666665,3fdd7bb0-3b44-49b3-ac1a-0704599996e7
1,Renard roux,Vulpes vulpes,Renard,Jachère,2025-07-16 02:08:44,2025-07-16 02:08:33,44.71530426533436,-0.3802910873812105,576b8cb0-e4c4-4b84-a2e9-142a4a1044ec
1,Merle noir,Turdus merula,Merle Noir,Pins francs,2025-07-03 07:50:44,2025-07-03 07:50:33,44.717941927426175,-0.3804337978363038,f1d2e203-9a7a-4b0a-b2ef-61e77d54ae90
1,Chien,Canis lupus,Chien,Trois chênes,2024-09-07 17:19:18,2024-09-07 17:18:37,44.71623800819026,-0.3791195154190064,bf682bfe-b628-4766-9e37-6a3906d2d963
1,Chevreuil,Capreolus capreolus,Chevreuil,Jachère,2025-10-22 21:27:34,2025-10-22 21:27:23,44.71530426533436,-0.3802910873812105,2ed24ecf-195c-4a25-8d48-9d1b7cc41123
1,Boeuf,Bos taurus,Vache,Pins francs,2024-03-23 06:25:45,2024-03-23 06:25:19,44.7179688108675,-0.38007867604421103,23f5f44e-ad13-4f59-b042-052dcdd459ac
1,Sanglier,Sus scrofa,Sanglier,Bois,2025-11-09 23:41:12,2025-11-09 23:41:01,44.714905714238206,-0.3774109482765198,6b5e2c12-4b0d-49ff-acf3-dfd6ec8c0091
1,Mésange charbonnière,Parus major,Mesange Charbonniere,Chateau,2024-11-08 08:38:14,2024-11-08 08:38:14,44.71769476605495,-0.3828484681609146,40c4a781-f2a3-430d-96ae-a30841024641
6,Sanglier,Sus scrofa,6 Sangliers,Trois chênes,2025-09-24 23:02:32,2025-09-24 22:56:43,44.71623800819026,-0.3791195154190064,f42d1ecd-7c4c-4152-8a7f-64170c5554d0
1,Mulot sylvestre,Apodemus sylvaticus,Mulot,Haie,2024-11-05 05:42:54,2024-11-05 05:42:11,44.71420607577128,-0.3821888090023773,ef691342-1d9d-49f8-b492-3a8bee563d53
1,Mulot sylvestre,Apodemus sylvaticus,Mulot,Haie,2025-02-09 03:15:39,2025-02-09 03:15:39,44.71420607577128,-0.3821888090023773,3206201e-7147-4b86-bec2-ea9f8f1c48bd
1,Chevreuil,Capreolus capreolus,Chevreuil,Jachère,2025-09-27 19:46:51,2025-09-27 19:46:40,44.71530426533436,-0.3802910873812105,ca3b4b45-8901-49b5-86a3-355bfa9ab732
1,Mulot sylvestre,Apodemus sylvaticus,Mulot,Haie,2024-10-24 18:21:23,2024-10-24 18:20:43,44.71420607577128,-0.3821888090023773,62ff4cad-7127-4dfc-beb1-289735ca27a9
1,Mulot sylvestre,Apodemus sylvaticus,Mulot,Haie,2024-12-31 02:08:01,2024-12-31 02:07:49,44.71420607577128,-0.3821888090023773,abc1d912-4055-4d75-a7fc-1c1136151832
1,Chevreuil,Capreolus capreolus,Chevreuil,Jachère,2024-11-04 23:44:32,2024-11-04 23:43:21,44.71530426533436,-0.3802910873812105,2d35805f-dc1d-4245-89b4-1d5aad3ae32b
1,Chevreuil,Capreolus capreolus,Chevreuil,Bois,2024-06-04 04:49:37,2024-06-04 04:49:26,44.714905714238206,-0.3774109482765198,0cc7feaf-6363-455b-98e5-a80c02c86f18
2,Homme,Homo sapiens,2 Humains,Bois,2024-05-29 08:25:29,2024-05-29 08:24:40,44.714905714238206,-0.3774109482765198,8281e801-4cac-41e6-b0f9-8205a02d8d31
1,Boeuf,Bos taurus,2 Vaches,Bois,2024-04-13 12:18:28,2024-04-13 12:17:40,44.7147222,-0.3783333333333333,64528ee4-e52b-46df-a0db-ffec8ea969ac
1,Sanglier,Sus scrofa,Sanglier,Trois chênes,2024-10-26 04:02:20,2024-10-26 04:02:09,44.71623800819026,-0.3791195154190064,800bc9df-78b7-4ace-a0bd-30b1240ca2ec
1,Merle noir,Turdus merula,Merle noir,Pins francs,2024-07-16 06:52:01,2024-07-16 06:51:49,44.717941927426175,-0.3804337978363038,ae28babb-eb1a-4ab7-8d5e-7a1fc0d66c31
3,Sanglier,Sus scrofa,3 Sangliers,Verger,2025-08-27 22:07:15,2025-08-27 22:06:11,44.716449571360464,-0.3833361910588828,7a144b9a-6e7c-4f27-be96-3baf8894acbc
1,Boeuf,Bos taurus,3 Vaches,Pins francs,2024-03-20 17:51:27,2024-03-20 17:49:50,44.7179688108675,-0.38007867604421103,92ed811b-712c-42c6-8d94-552d5583306e
1,Homme,Homo sapiens,Humain,Trois chênes,2024-04-14 12:06:43,2024-04-14 12:06:42,44.7161111,-0.37916666666666665,c85601cf-8622-4304-9dd6-9695143d8121
1,Sanglier,Sus scrofa,Sanglier,Entrée,2025-11-14 23:05:43,2025-11-14 23:05:43,44.71681551663953,-0.3864687681198121,ec7fc1a0-43eb-41d0-9c45-1bc99f568ae4
1,Sanglier,Sus scrofa,Sanglier,Trois chênes,2025-10-11 00:49:14,2025-10-11 00:49:14,44.71623800819026,-0.3791195154190064,da1087ec-7dfa-468c-b709-4bca50adc7d6
2,Sanglier,Sus scrofa,2 Sangliers,Jachère,2025-08-06 03:28:13,2025-08-06 03:21:41,44.71530426533436,-0.3802910873812105,ad429c2f-4ad5-4f08-9386-199cde85e158
1,Sanglier,Sus scrofa,Sanglier,Bois,2025-11-08 20:05:01,2025-11-08 20:05:01,44.714905714238206,-0.3774109482765198,4cbd55df-ab8e-486f-b3ad-12ff6affec32
1,Sanglier,Sus scrofa,Sanglier,Bois,2024-03-17 20:38:48,2024-03-17 20:38:47,44.7147222,-0.3783333333333333,993f7983-87e6-427e-91b0-ab0ad7e8e995
1,Rougequeue noir,Phoenicurus ochruros,Rougequeue Noir,Pins francs,2024-08-30 13:33:11,2024-08-30 13:33:00,44.717941927426175,-0.3804337978363038,da389fc2-ef2a-44be-88ce-a6c4d26f3c3b
1,Chevreuil,Capreolus capreolus,Chevreuil,Jachère,2024-08-14 23:45:12,2024-08-14 23:45:01,44.715521356028226,-0.3812867403030396,69b3872f-704f-4d02-89f8-9ac862fafd09
1,Mulot sylvestre,Apodemus sylvaticus,Mulot,Haie,2025-01-26 05:56:03,2025-01-26 05:56:03,44.71420607577128,-0.3821888090023773,ca70018b-2aa0-4ad5-82a6-3803abd569f9
5,Sanglier,Sus scrofa,5 Sangliers,Jachère,2025-10-21 00:18:09,2025-10-21 00:16:19,44.71530426533436,-0.3802910873812105,ca054d9a-cbf9-4aad-a84e-479d20611a63
1,Chevreuil,Capreolus capreolus,Chevreuil,Verger,2024-03-31 19:47:58,2024-03-31 19:47:57,44.716404766637595,-0.3833962166051492,66546c72-292b-42fc-8d7c-eead8ec1b07d
1,Chevreuil,Capreolus capreolus,chevreuil,Trois chênes,2024-03-05 04:45:21,2024-03-05 04:45:11,44.7161111,-0.37916666666666665,3c40f40e-2bab-4e1a-ac3e-adb724751bbd
1,Sanglier,Sus scrofa,Sanglier,Trois chênes,2024-10-18 21:07:43,2024-10-18 21:07:43,44.71623800819026,-0.3791195154190064,5f8febd6-698c-4543-bf44-40488e774127
1,Boeuf,Bos taurus,4 Vaches,Pins francs,2024-04-11 07:28:42,2024-04-11 07:23:50,44.7179688108675,-0.38007867604421103,ccde4ff9-a3f3-4244-9ae9-83ec7ac7e15d
2,Chevreuil,Capreolus capreolus,2 Chevreuils,Jachère,2025-07-21 02:40:11,2025-07-21 02:40:00,44.71530426533436,-0.3802910873812105,aec8172e-4f27-43ed-82d4-9d3636f5f332
1,Chevreuil,Capreolus capreolus,Chevreuil,Bois,2025-11-15 20:47:59,2025-11-15 20:47:48,44.714905714238206,-0.3774109482765198,89fb4651-ade4-4f8a-8c86-3d95ce81517a
1,Mulot sylvestre,Apodemus sylvaticus,Mulot,Haie,2024-12-22 06:57:27,2024-12-22 06:57:15,44.71420607577128,-0.3821888090023773,840b5b06-8895-4153-96a1-f2420caaf4fd
1,Sanglier,Sus scrofa,Sanglier,Haie,2025-03-20 00:57:58,2025-03-20 00:55:42,44.71420607577128,-0.3821888090023773,a459cecf-ef38-40b9-8f37-f28f74a6074e
1,Chevreuil,Capreolus capreolus,2 Chevreuils,Verger,2024-12-07 01:39:31,2024-12-07 01:37:52,44.71615986303992,-0.3832532011772961,9d8c2f17-5fc4-439f-a7c4-f3f5b37407f5
1,Sanglier,Sus scrofa,Sanglier,Jachère,2025-09-09 19:11:51,2025-09-09 19:11:51,44.71530426533436,-0.3802910873812105,8edcf5fc-b4b2-4c74-af4d-eed1df9a07a5
1,Mulot sylvestre,Apodemus sylvaticus,Mulot,Haie,2024-11-10 00:56:49,2024-11-10 00:56:49,44.71420607577128,-0.3821888090023773,0d9de895-3bd9-4c2c-a663-821defff9bb9
1,Chevreuil,Capreolus capreolus,Chevreuil,Bois,2024-06-26 20:47:58,2024-06-26 20:47:47,44.714905714238206,-0.3774109482765198,69765254-b60f-45ca-911e-aed49f74a7c5
1,Chevreuil,Capreolus capreolus,Chevreuil,Aplomb Est,2025-03-13 21:44:07,2025-03-13 21:43:55,44.716851708871985,-0.3805364370979337,9ec53b9c-4898-469d-a5ec-f52e77639a01
1,Chevreuil,Capreolus capreolus,Chevreuil,Jachère,2024-04-25 04:08:51,2024-04-25 04:08:51,44.715521356028226,-0.3812867403030396,2e8c7248-5b90-472e-ae01-05eb111320c5
1,Chevreuil,Capreolus capreolus,Chevreuil,Jachère,2025-10-01 04:15:27,2025-10-01 04:15:27,44.71530426533436,-0.3802910873812105,8bef0121-f650-4d55-9493-a5a8d89fab4f
1,Chevreuil,Capreolus capreolus,Chevreuil,Entrée,2025-02-06 08:42:37,2025-02-06 08:42:26,44.71681551663953,-0.3864687681198121,ec840272-07d1-4917-b488-556f7af25b17
1,Boeuf,Bos taurus,2 Vaches,Bois,2025-02-13 18:04:33,2025-02-13 18:02:18,44.714905714238206,-0.3774109482765198,5702d38e-6bc5-4808-81d3-a20c0fe1e216
1,Chevreuil,Capreolus capreolus,chevreuil,Jachère,2024-02-21 05:20:26,2024-02-28 05:18:02,44.7152778,-0.38027777777777777,713facda-6555-478b-b5d3-cbafb36ca333
2,Boeuf,Bos taurus,2 Vaches,Pins francs,2025-04-14 11:55:04,2025-04-14 11:53:09,44.717941927426175,-0.3804337978363038,e268a0a9-4c2f-4322-b228-fb8d7cd7c476
1,Mulot sylvestre,Apodemus sylvaticus,Mulot,Haie,2024-12-02 18:08:19,2024-12-02 18:08:08,44.71420607577128,-0.3821888090023773,9f78ddb5-7774-4836-9d57-2468bad13bd3
1,Boeuf,Bos taurus,2 Vaches,Pins francs,2024-03-27 17:40:15,2024-03-27 17:39:13,44.7179688108675,-0.38007867604421103,75982952-e439-4c76-b2aa-49ee8a29d3f1
1,Sanglier,Sus scrofa,Sanglier,Entrée,2024-08-11 02:43:18,2024-08-11 02:43:07,44.71681551663953,-0.3864687681198121,f6cb1074-04dd-42ad-8316-3c4ddd5fcd2b
1,Chien,Canis lupus,Chien,Trois chênes,2025-11-10 11:33:58,2025-11-10 11:33:47,44.71623800819026,-0.3791195154190064,79a673f5-8bef-4fa3-b1aa-048d6e1424d4
1,Boeuf,Bos taurus,Vache,Pins francs,2024-04-01 05:34:59,2024-04-01 05:33:23,44.7179688108675,-0.38007867604421103,afe8552a-5d67-4868-aef7-ae4fb31bc975
1,Renard roux,Vulpes vulpes,renard,Entrée,2023-08-14 20:34:09,2023-08-14 20:34:09,44.71652028,-0.38575731,26c2161b-3816-4a92-a356-87df209e19d9
1,Sanglier,Sus scrofa,Sanglier,Trois chênes,2024-04-06 23:11:49,2024-04-06 23:11:49,44.7161111,-0.37916666666666665,0f2c3f3a-ae4e-43e6-889b-0c5edc8718f9
1,Sanglier,Sus scrofa,2 Sangliers,Bois,2024-03-29 17:55:54,2024-03-29 17:55:53,44.7147222,-0.3783333333333333,804dd396-5f9f-440c-be48-dc62301c5bc9
1,Mulot sylvestre,Apodemus sylvaticus,Mulot,Haie,2024-11-11 01:38:55,2024-11-11 01:38:43,44.71420607577128,-0.3821888090023773,4ba908ef-8336-4878-a357-6f5bfcbb7376
2,Chevreuil,Capreolus capreolus,2 Chevreuils,Trois chênes,2025-10-11 03:43:54,2025-10-11 03:43:18,44.71623800819026,-0.3791195154190064,4cd10ece-f4bd-4238-97e7-9b8b1b7a3fca
1,Mulot sylvestre,Apodemus sylvaticus,Mulot,Haie,2024-11-22 04:51:13,2024-11-22 04:51:02,44.71420607577128,-0.3821888090023773,154a0710-7c10-4de4-b960-21b1f9676247
1,Sanglier,Sus scrofa,Sanglier,Entrée,2025-11-18 02:34:25,2025-11-18 02:34:25,44.71681551663953,-0.3864687681198121,f5c55908-63b6-484f-bfb4-8a8e309bdc7b
1,Mulot sylvestre,Apodemus sylvaticus,Mulot,Haie,2024-10-29 12:41:06,2024-10-29 12:41:06,44.71420607577128,-0.3821888090023773,95167224-0749-44fd-8bb5-e753b1e80f1b
1,Mulot sylvestre,Apodemus sylvaticus,Mulot,Haie,2025-10-19 22:52:48,2025-10-19 22:52:48,44.71420607577128,-0.3821888090023773,2c13aa26-4d7b-4a3d-8ec4-8f037b944cb3
1,Chevreuil,Capreolus capreolus,Chevreuil,Verger,2025-04-20 20:10:38,2025-04-20 20:09:29,44.716318059210515,-0.3834248453153389,00fb73bb-312c-44a0-a976-7a36287d2efc
1,Mulot sylvestre,Apodemus sylvaticus,Mulot,Haie,2024-12-28 04:39:06,2024-12-28 04:39:06,44.71420607577128,-0.3821888090023773,114f737f-4cd9-430d-936d-09b8d66163f3
1,Sanglier,Sus scrofa,Sanglier,Verger,2025-07-29 22:21:46,2025-07-29 22:21:03,44.716449571360464,-0.3833361910588828,3114f6fa-77fa-4747-b5ca-8e00a1be6a57
1,Mulot sylvestre,Apodemus sylvaticus,Mulot,Haie,2025-01-19 18:02:30,2025-01-19 18:02:18,44.71420607577128,-0.3821888090023773,2aba584b-8d99-4ed5-9612-561e6b83286f
1,Chevreuil,Capreolus capreolus,Chevreuil,Bois,2024-09-28 05:50:15,2024-09-28 05:50:04,44.714905714238206,-0.3774109482765198,2a89cbbc-125e-440e-8b9e-4d8e5bdf9ac2
1,Lièvre d'Europe,Lepus europaeus,Lièvre,Trois chênes,2024-03-05 05:12:57,2024-03-05 05:12:46,44.7161111,-0.37916666666666665,f500f90e-5b9a-453b-aa73-775e29641a2b
2,Chevreuil,Capreolus capreolus,2 Chevreuils,Trois chênes,2025-08-04 04:17:01,2025-08-04 04:16:49,44.71623800819026,-0.3791195154190064,7f65a303-9b49-404d-8868-5f72d0441115
1,Chevreuil,Capreolus capreolus,Chevreuil,Pins francs,2024-03-27 23:37:14,2024-03-27 23:37:13,44.7179688108675,-0.38007867604421103,36697f62-7ab4-4a5e-8e81-c98501c14415
1,Chevreuil,Capreolus capreolus,Chevreuil,Aplomb Est,2025-03-24 23:06:22,2025-03-24 23:06:22,44.716851708871985,-0.3805364370979337,dab82577-4087-4c6d-8429-937165914090
1,Lièvre d'Europe,Lepus europaeus,Lievre,Jachère,2024-05-30 21:22:25,2024-05-30 21:22:14,44.715521356028226,-0.3812867403030396,6ec372db-73fe-4a39-8466-4773d2ab5c9f
1,Chevreuil,Capreolus capreolus,Chevreuil,Bois,2024-08-11 07:09:47,2024-08-11 07:09:35,44.714905714238206,-0.3774109482765198,7182baa5-4eb3-4711-a56d-23e7bbc740c7
1,Lièvre d'Europe,Lepus europaeus,Lievre,Verger,2024-06-07 18:38:10,2024-06-07 18:37:58,44.71615986303992,-0.3832532011772961,b31183d9-a43f-4911-8468-b36eef2bb73b
1,Renard roux,Vulpes vulpes,renard,Entrée,2023-08-09 02:40:24,2023-08-09 02:40:24,44.71652028,-0.38575731,1f0daffc-e5b0-4f37-ba5f-09e310fbb8e2
1,Sanglier,Sus scrofa,Sanglier,Pins francs,2024-06-18 23:07:33,2024-06-18 23:07:33,44.717941927426175,-0.3804337978363038,f3a0443c-e8fb-4466-bba7-780d247e2130
1,Chevreuil,Capreolus capreolus,Chevreuil,Jachère,2024-03-08 04:02:31,2024-03-08 04:02:30,44.7152778,-0.38027778,00ccd056-b8e6-4020-89e5-68e06597ca24
1,Mulot sylvestre,Apodemus sylvaticus,Mulot,Haie,2025-02-19 01:44:22,2025-02-19 01:44:11,44.71420607577128,-0.3821888090023773,792c2a41-d407-469c-bf61-d9315757e5a2
1,Mulot sylvestre,Apodemus sylvaticus,Mulot,Haie,2025-10-25 18:28:18,2025-10-25 18:28:18,44.71420607577128,-0.3821888090023773,0df03534-bae9-4849-815b-b577cd8acff3
1,Chevreuil,Capreolus capreolus,Chevreuil,Entrée,2025-06-20 05:04:35,2025-06-20 05:04:24,44.71681551663953,-0.3864687681198121,cb0304a9-1aa6-4783-90f2-5c54abbd7f7f
1,Chevreuil,Capreolus capreolus,Chevreuil,Entrée,2024-11-01 15:52:17,2024-11-01 15:52:17,44.71681551663953,-0.3864687681198121,7a1cc39f-60ba-4a90-955c-2620b35c550d
1,Renard roux,Vulpes vulpes,Renard,Pins francs,2024-07-19 10:42:55,2024-07-19 10:42:44,44.717941927426175,-0.3804337978363038,8173cc7b-4d50-456f-b422-54175c723768
3,Sanglier,Sus scrofa,3 Sangliers,Entrée,2025-08-21 21:48:33,2025-08-21 21:47:44,44.71681551663953,-0.3864687681198121,01c56263-ac34-4e11-8a1e-e796f137837a
1,Sanglier,Sus scrofa,2 Sangliers,Jachère,2024-05-20 22:44:46,2024-05-20 22:44:09,44.715521356028226,-0.3812867403030396,9644fd94-bfe8-4166-a9ca-e347d950e1ef
1,Renard roux,Vulpes vulpes,Renard,Bois,2025-06-27 03:56:36,2025-06-27 03:56:25,44.714905714238206,-0.3774109482765198,1e4105f5-5a9a-4d78-be70-0096e8e04729
1,Mésange charbonnière,Parus major,Mesange Charbonniere,Pins francs,2024-09-21 15:47:47,2024-09-21 15:46:55,44.717941927426175,-0.3804337978363038,0c946aa7-97f1-4d41-9617-c12fbc99d109
1,Sanglier,Sus scrofa,Sanglier,Jachère,2024-05-19 23:35:54,2024-05-19 23:34:00,44.715521356028226,-0.3812867403030396,00d8d414-a9b2-4d28-8f50-068e5e568c86
1,Boeuf,Bos taurus,2 Vaches,Pins francs,2024-04-10 17:11:05,2024-04-10 17:10:36,44.7179688108675,-0.38007867604421103,85b1491a-71dd-4048-ab80-358cec4aa811
1,Chevreuil,Capreolus capreolus,Chevreuil,Jachère,2025-03-23 10:14:30,2025-03-23 10:14:30,44.71534753357476,-0.3802594542503358,b761e4ae-6dc2-4cbd-80ee-ae2c9cb496c4
1,Mulot sylvestre,Apodemus sylvaticus,Mulot,Haie,2024-11-02 22:10:46,2024-11-02 22:10:34,44.71420607577128,-0.3821888090023773,81ab0a64-8082-44f9-b123-24c4b2aaed85
2,Chevreuil,Capreolus capreolus,2 Chevreuils,Trois chênes,2025-10-09 22:03:50,2025-10-09 22:03:50,44.71623800819026,-0.3791195154190064,c5eef3c9-ba75-4d7a-b2c8-9f913764f39c
2,Chien,Canis lupus,2 Chiens,Trois chênes,2025-10-07 06:18:14,2025-10-07 06:18:14,44.71623800819026,-0.3791195154190064,44b58c82-20d0-4dcc-b67d-47a32094aecc
1,Mulot sylvestre,Apodemus sylvaticus,Mulot,Haie,2024-11-20 22:03:28,2024-11-20 22:03:28,44.71420607577128,-0.3821888090023773,160e267d-214c-461a-9347-42fc24dc2e30
1,Mulot sylvestre,Apodemus sylvaticus,Mulot,Haie,2025-02-12 23:24:15,2025-02-12 23:24:15,44.71420607577128,-0.3821888090023773,000b348b-8acb-46c5-b1d3-4ec95ed8be82
1,Martre des pins,Martes martes,Martre Des Pins,Haie,2025-10-15 21:11:33,2025-10-15 21:11:33,44.71420607577128,-0.3821888090023773,fedfadf7-003b-4a57-80c7-4b9263b36f2f
1,Chien,Canis lupus,Chien,Jachère,2024-11-06 13:15:32,2024-11-06 13:11:30,44.71530426533436,-0.3802910873812105,2ddd078c-667d-4aa8-8087-62508136396a
1,Geai des chênes,Garrulus glandarius,Geai Des Chenes,Pins francs,2025-06-18 04:31:28,2025-06-18 04:31:17,44.717941927426175,-0.3804337978363038,6f852243-5a77-4b55-8c64-95a19fd12536
2,Chien,Canis lupus,2 Chiens,Trois chênes,2025-01-30 13:00:12,2025-01-30 13:00:01,44.71623800819026,-0.3791195154190064,8c364902-23d6-4d0f-9810-a6e8f7ef4079
1,Chevreuil,Capreolus capreolus,Chevreuil,Bois,2024-09-25 02:25:13,2024-09-25 02:25:13,44.714905714238206,-0.3774109482765198,2f1eedf7-88ad-456f-984a-8dc06b4ec3c4
1,Mulot sylvestre,Apodemus sylvaticus,Mulot,Haie,2024-12-28 17:33:09,2024-12-28 17:33:09,44.71420607577128,-0.3821888090023773,8c9f4f03-4f13-488c-a289-a960e30f6279
1,Chevreuil,Capreolus capreolus,Chevreuil,Jachère,2025-02-16 07:14:24,2025-02-16 07:14:12,44.71530426533436,-0.3802910873812105,32f8cb5b-86c7-4e62-82ed-248ee1651db4
1,Mulot sylvestre,Apodemus sylvaticus,Mulot,Haie,2024-11-27 20:01:31,2024-11-27 20:01:20,44.71420607577128,-0.3821888090023773,38dc7422-6a78-444c-90c4-8117019573f0
1,Homme,Homo sapiens,Humain,Verger,2024-04-16 13:18:46,2024-04-16 13:18:45,44.71631012505611,-0.383369579463249,3dd25c67-1fa7-48a2-805f-ac079aeae1b8
1,Sanglier,Sus scrofa,Sanglier,Bois,2025-11-16 18:20:52,2025-11-16 18:20:40,44.714905714238206,-0.3774109482765198,f349cc0c-107d-4573-bba0-227f8529935e
1,Renard roux,Vulpes vulpes,Renard,Trois chênes,2024-09-19 18:42:41,2024-09-19 18:42:30,44.71623800819026,-0.3791195154190064,e85f8660-24ef-44e8-9fe4-e649d6d1b2e2
1,Boeuf,Bos taurus,4 Vaches,Pins francs,2024-03-21 06:50:14,2024-03-21 06:50:13,44.7179688108675,-0.38007867604421103,ecafb6e2-dac4-47fb-b3c0-fec1924adb56
1,Chevreuil,Capreolus capreolus,Chevreuil,Entrée,2025-03-13 17:29:13,2025-03-13 17:29:02,44.71681551663953,-0.3864687681198121,38c99e59-50e7-4d02-a7b2-cbfea982553d
8,Boeuf,Bos taurus,8 Vaches,Chateau,2025-03-30 07:51:49,2025-03-30 07:51:38,44.71769476605495,-0.3828484681609146,581ea3a1-b80c-4354-a0d0-c961b8085af9
1,Sanglier,Sus scrofa,Sanglier,Jachère,2025-09-26 18:50:33,2025-09-26 18:50:33,44.71530426533436,-0.3802910873812105,9ce04780-54c1-41b3-b63e-82d89a7e51e4
1,Homme,Homo sapiens,Humain,Verger,2024-04-19 14:42:38,2024-04-19 14:42:04,44.716449571360464,-0.38333619105888284,f289d4c9-5bc7-40ae-81eb-b95b6aed9598
5,Boeuf,Bos taurus,5 Vaches,Chateau,2025-04-11 17:28:13,2025-04-11 17:28:13,44.71769476605495,-0.3828484681609146,a330745e-8755-492d-b1d3-513db3024395
1,Geai des chênes,Garrulus glandarius,Geai des Chênes,Pins francs,2024-06-15 05:46:02,2024-06-15 05:45:51,44.717941927426175,-0.3804337978363038,f69e762f-01c3-4419-b8f0-0c7e201297be
2,Sanglier,Sus scrofa,2 Sangliers,Jachère,2025-08-24 04:22:34,2025-08-24 04:20:34,44.71530426533436,-0.3802910873812105,bd2ff646-a498-407c-a084-9dee0c1c929e
1,Chevreuil,Capreolus capreolus,Chevreuil,Aplomb Est,2025-03-03 18:00:53,2025-03-03 18:00:53,44.716851708871985,-0.3805364370979337,cbc286c6-6af7-4320-8122-1ab082353185
2,Salamandre tachetée,Salamandra salamandra,2 Salamandre Tachetees,Haie,2024-11-18 18:24:35,2024-11-18 18:24:23,44.71420607577128,-0.3821888090023773,2cd39161-5c14-4c3c-852d-67b75e4c3335
1,Chevreuil,Capreolus capreolus,Chevreuil,Bois,2024-05-01 15:57:48,2024-05-01 15:57:47,44.714905714238206,-0.3774109482765198,624b35b4-738f-4513-ab19-19a34dd61533
1,Boeuf,Bos taurus,2 Vaches,Bois,2025-01-27 18:31:26,2025-01-27 18:24:52,44.714905714238206,-0.3774109482765198,fdfd8560-d928-4be8-b3e9-8d1ed0898120
1,Boeuf,Bos taurus,Vache,Pins francs,2024-04-12 23:17:22,2024-04-12 23:17:21,44.7179688108675,-0.38007867604421103,6c2be877-ec07-4451-b545-dcf855c65b4c
2,Chevreuil,Capreolus capreolus,3 Chevreuils,Verger,2025-01-08 01:32:12,2025-01-08 01:32:01,44.716449571360464,-0.3833361910588828,65b28c8f-5b49-4368-bc3d-9a44b0a30edb
1,Sanglier,Sus scrofa,sanglier,Trois chênes,2024-02-26 20:38:45,2024-02-26 18:39:47,44.7161111,-0.37916666666666665,3363bdbb-2e29-46db-849b-83a924d80970
1,Mulot sylvestre,Apodemus sylvaticus,Mulot,Haie,2024-11-28 20:01:58,2024-11-28 20:00:02,44.71420607577128,-0.3821888090023773,e618ba38-cc16-402e-895b-a3d8ee8c8906
2,Chevreuil,Capreolus capreolus,2 Chevreuils,Entrée,2025-08-07 08:50:50,2025-08-07 08:50:38,44.71681551663953,-0.3864687681198121,9b69a7f3-519b-4384-a794-5b07185c26ff
1,Chevreuil,Capreolus capreolus,Chevreuil,Trois chênes,2025-09-09 23:48:58,2025-09-09 23:47:53,44.71623800819026,-0.3791195154190064,48696d07-40d3-42c3-98f5-10a77b766429
1,Chevreuil,Capreolus capreolus,Chevreuil,Jachère,2025-07-30 21:48:18,2025-07-30 21:48:07,44.71530426533436,-0.3802910873812105,991d2214-c9da-4f78-92c7-76c388d49306
1,Boeuf,Bos taurus,4 Vaches,Pins francs,2024-03-28 06:52:23,2024-03-28 06:50:12,44.7179688108675,-0.38007867604421103,9d3b161d-c7b6-44e7-8a6f-dbfcb3d8f646
1,Chevreuil,Capreolus capreolus,Chevreuil,Trois chênes,2025-08-17 18:47:15,2025-08-17 18:47:15,44.71623800819026,-0.3791195154190064,0b4a3605-9d92-4586-8b2f-376e1898ac5d
1,Chevreuil,Capreolus capreolus,Chevreuil,Bois,2024-09-18 10:54:35,2024-09-18 10:54:35,44.714905714238206,-0.3774109482765198,45387e3d-f5fa-4cee-b834-cb1b82313438
1,Chevreuil,Capreolus capreolus,Chevreuil,Entrée,2024-03-10 07:09:49,2024-03-10 07:09:38,44.7166667,-0.3858333333333336,99bdc58d-095c-4fb0-a762-ac80ff25e221
1,Chevreuil,Capreolus capreolus,Chevreuil,Jachère,2025-10-05 02:51:49,2025-10-05 02:51:18,44.71530426533436,-0.3802910873812105,7f746f13-caec-4153-8658-fd24a314e2e2
1,Renard roux,Vulpes vulpes,Renard,Entrée,2024-08-16 00:23:09,2024-08-16 00:23:09,44.71681551663953,-0.3864687681198121,5f05d1fd-5f69-4f24-9102-3208dbaeecb1
2,Chevreuil,Capreolus capreolus,2 Chevreuils,Entrée,2025-07-30 05:59:54,2025-07-30 05:58:44,44.71681551663953,-0.3864687681198121,7941650f-c3c5-4612-ae9f-6059748010e9
2,Sanglier,Sus scrofa,2 Sangliers,Verger,2025-08-07 20:28:22,2025-08-07 20:28:22,44.716449571360464,-0.3833361910588828,30f5c2b8-22b8-4112-9568-fb0eb4d87c55
2,Renard roux,Vulpes vulpes,2 Renards,Jachère,2025-08-07 01:23:49,2025-08-07 01:23:49,44.71530426533436,-0.3802910873812105,1c517a5e-973e-475d-bd6b-dca11c2ea586
2,Chevreuil,Capreolus capreolus,2 Chevreuils,Jachère,2025-09-28 18:34:40,2025-09-28 18:34:09,44.71530426533436,-0.3802910873812105,e3373209-cf66-4cb2-8d22-277b69804a4f
